restaurant_id,restaurant_name,restaurant_type,Rating,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address
6666,Spice 9,Quick Bites,3.4,8,300,No,No,"Biryani, North Indian, Chinese, Fast Food",Banashankari,Banashankari
6667,Spice Affair,Casual Dining,3.6,28,600,No,No,"North Indian, Chinese",Marathahalli,Marathahalli
6668,Spice Boulevard,Cafe,3.9,89,700,No,No,"Cafe, Continental, Chinese",Whitefield,Whitefield
6669,Spice Code,Casual Dining,3.9,165,1000,No,Yes,"South Indian, North Indian, Chinese, Biryani",Bannerghatta Road,JP Nagar
6670,Spice Corner,Casual Dining,3.5,16,800,Yes,Yes,"North Indian, Chinese, Biryani",Kalyan Nagar,Nagawara
6671,Spice Cove - I.V Sanctum,Casual Dining,3.8,88,750,No,No,"North Indian, South Indian, Continental, Asian",Lavelle Road,Majestic
6672,Spice Darbar,Casual Dining,3.9,63,1000,No,No,"Mughlai, North Indian, Continental",Marathahalli,Marathahalli
6673,Spice Elephant,Casual Dining,4.1,787,800,Yes,No,"Chinese, North Indian, Thai",Banashankari,Banashankari
6674,Spice Garden by Dum Mast Biryani,Casual Dining,3.2,59,550,No,No,"North Indian, South Indian, Biryani, Continental",Bellandur,Bellandur
6675,Spice It,Casual Dining,3.8,51,1200,No,No,"North Indian, Continental, Italian",Lavelle Road,Richmond Road
6676,Spice It - Ibis Hotel,Casual Dining,3,74,1200,No,Yes,"Asian, Continental, European, Fast Food, North Indian, Mughlai, South Indian",HSR,Bommanahalli
6677,Spice Kitchen,Casual Dining,3.8,325,750,Yes,Yes,"Andhra, Biryani, Seafood, North Indian",Kammanahalli,Kalyan Nagar
6678,Spice of Andhra,Quick Bites,3.7,41,500,No,No,Andhra,HSR,HSR
6679,Spice of India & Chai Tales,Quick Bites,2.8,40,400,No,No,"Biryani, North Indian, South Indian, Beverages",HSR,HSR
6680,Spice Of Kolkata,Food Court,2.8,116,400,No,No,"Bengali, Rolls, Chinese",Bellandur,Bellandur
6681,Spice Resto,Quick Bites,3.3,5,400,No,No,"Kerala, North Indian, Chinese",HSR,Bommanahalli
6682,Spice Terrace - JW Marriott,"Fine Dining, Microbrewery",4.3,755,3000,No,Yes,"North Indian, Seafood",Brigade Road,Lavelle Road
6683,Spice Treat,Food Court,2.8,40,400,No,No,"North Indian, South Indian",Marathahalli,Marathahalli
6684,Spice Up,Casual Dining,3.8,146,600,Yes,No,Chinese,Bannerghatta Road,JP Nagar
6685,Spices,Quick Bites,3.2,4,450,Yes,No,"South Indian, North Indian, Chinese, Biryani",Indiranagar,CV Raman Nagar
6686,Spices The Food Joint,Casual Dining,3.1,9,550,No,No,"North Indian, Mangalorean, Chinese",Malleshwaram,Rajajinagar
6687,Spicy Andhra,Casual Dining,2.9,22,600,Yes,No,"Andhra, North Indian, Chinese",Bellandur,Marathahalli
6688,Spicy Corner,Quick Bites,3.9,187,250,Yes,No,"Street Food, Fast Food",Indiranagar,Jeevan Bhima Nagar
6689,Spicy Fingers,Casual Dining,3.4,36,600,Yes,No,"North Indian, South Indian, Seafood",Malleshwaram,RT Nagar
6690,Spicy House,Quick Bites,3.7,95,500,Yes,No,"North Indian, Chinese, Seafood, Biryani",Brookefield,Marathahalli
6691,Spicy Hub,Quick Bites,3,26,400,No,No,North Indian,Bellandur,Bellandur
6692,Spicy Khana Point,Quick Bites,2.8,70,500,Yes,No,"North Indian, Chinese, Biryani",Sarjapur Road,Marathahalli
6693,Spicy Kitchen,Quick Bites,3.7,62,500,Yes,No,"Andhra, North Indian","Byresandra,Tavarekere,Madiwala",HSR
6694,Spicy Onion,Casual Dining,3.6,30,400,Yes,No,"North Indian, Chinese",Brookefield,Whitefield
6695,Spicy Paratha House,Quick Bites,3,9,450,Yes,No,"North Indian, Chinese",Bellandur,Marathahalli
6696,Spicy Punjabi Pharatha,Casual Dining,2.7,33,500,Yes,No,"North Indian, South Indian, Chinese",Bellandur,Bellandur
6697,Spicy Restaurant,Quick Bites,3,25,400,No,No,"North Indian, Chinese",Church Street,Vasanth Nagar
6698,Spicy Tadka,Delivery,3.5,47,400,No,No,"North Indian, Chinese, Bengali",Electronic City,Electronic City
6699,Spicy Tandoor,Quick Bites,2.8,40,150,No,No,North Indian,Banashankari,Banashankari
6700,Spicy World,"Takeaway, Delivery",3.4,7,200,Yes,No,North Indian,Bannerghatta Road,JP Nagar
6701,Spoon Me,Delivery,3.4,8,400,No,No,"Bengali, North Indian, Chinese",Brookefield,Whitefield
6702,Spoonful Of Sugar,"Dessert Parlor, Cafe",4,861,800,No,No,"Desserts, Bakery, Cafe",Indiranagar,Indiranagar
6703,Spoorthi Ice Cream,Dessert Parlor,,40,150,No,No,"Desserts, Ice Cream",Koramangala 6th Block,BTM
6704,Sports Bar - Le Meridien,Lounge,3.7,33,2500,No,No,Finger Food,Lavelle Road,Sankey Road
6705,Spotlight - The Golden Tulip,Casual Dining,2.5,118,850,No,Yes,"North Indian, Chinese, Continental",Electronic City,Electronic City
6706,Sprinkled,"Takeaway, Delivery",3.8,17,500,No,No,"Bakery, Desserts",Kalyan Nagar,Kammanahalli
6707,Spurthi Foods,"Takeaway, Delivery",3.7,70,300,Yes,No,Andhra,"Byresandra,Tavarekere,Madiwala",BTM
6708,Squeez Juice Bar,Food Court,3.8,107,400,No,No,"Juices, Fast Food",Whitefield,Whitefield
6709,Squeez Juice Bars,Beverage Shop,3.3,10,200,No,No,"Beverages, Fast Food",Bellandur,Bellandur
6710,SR Andhra Spicy House,Casual Dining,3.8,240,800,Yes,No,Andhra,HSR,Bommanahalli
6711,SR Choco Station,"Takeaway, Delivery",3.4,7,200,Yes,No,Desserts,Bannerghatta Road,JP Nagar
6712,Sree Abhiruchi,Casual Dining,2.6,20,600,No,No,"Andhra, Biryani, North Indian",HSR,HSR
6713,Sree Ayyappaa Foods,Quick Bites,2.8,40,300,No,No,"South Indian, North Indian",New BEL Road,New BEL Road
6714,Sree Banashankari Donne Biriyani,Quick Bites,2.8,40,250,Yes,No,"Biryani, South Indian",Rajajinagar,Rajajinagar
6715,Sree Bangalore Bhavan,Quick Bites,3.7,44,400,Yes,No,South Indian,HSR,HSR
6716,Sree Gajanana Fruit Juice Centre,Quick Bites,3.3,6,150,No,No,"Juices, Fast Food",Kalyan Nagar,Kammanahalli
6717,Sree Ganesh Fruit Juice Centre,Beverage Shop,3.6,12,100,Yes,No,Beverages,Malleshwaram,Malleshwaram
6718,Sree Ganesha Fruits & Juice,Beverage Shop,3.4,5,100,Yes,No,Juices,Bannerghatta Road,Bannerghatta Road
6719,Sree Krishna Kafe,Quick Bites,3.7,55,200,Yes,No,South Indian,Brookefield,Whitefield
6720,Sree Krishna Sagar Greens,Quick Bites,2.8,33,300,No,No,"South Indian, Street Food, Chinese",Electronic City,Electronic City
6721,Sree Lakshmi Venkateshwara Andhra Mess,Mess,3.5,17,400,No,No,"Andhra, South Indian",Bellandur,Marathahalli
6722,Sree Saravana Bhavan,Quick Bites,3.2,14,400,No,No,South Indian,Marathahalli,Marathahalli
6723,Sree Spicy Hub,Casual Dining,3.9,224,600,Yes,No,"Andhra, Biryani, South Indian",Indiranagar,Jeevan Bhima Nagar
6724,Sree Vinayaka Puttukada,Quick Bites,2.8,40,250,No,No,"Kerala, South Indian",Indiranagar,Indiranagar
6725,Sreeraj Lassi Bar,Beverage Shop,3.9,61,150,Yes,No,"Beverages, Desserts",Basavanagudi,Shanti Nagar
6726,Sri Annapoorna Andhra Mess,Mess,,40,300,No,No,Andhra,Koramangala 6th Block,Koramangala 5th Block
6727,Sri Annapoorna Bajji Center,"Sweet Shop, Quick Bites",3.9,15,100,No,No,"Mithai, Street Food","Byresandra,Tavarekere,Madiwala",Jayanagar
6728,Sri Ayodhya Veg,Quick Bites,3.6,24,300,No,No,"South Indian, North Indian, Chinese",Church Street,Vasanth Nagar
6729,Sri Balaji Andhra Mess,Mess,2.8,40,300,No,No,Andhra,"Byresandra,Tavarekere,Madiwala",Bommanahalli
6730,Sri Balaji Tiffin Centre,Quick Bites,2.8,40,300,No,No,"South Indian, Chinese",Banashankari,Banashankari
6731,Sri Banasankri Donne Biriyani,Quick Bites,3.4,6,400,No,No,Biryani,Kalyan Nagar,Kalyan Nagar
6732,Sri Banashankari Donne Biriyani,Quick Bites,3.7,80,150,Yes,No,Biryani,Kammanahalli,Banaswadi
6733,Sri Banashankari Upahara,Quick Bites,2.8,40,150,Yes,No,"North Indian, South Indian",Banashankari,Kumaraswamy Layout
6734,Sri Bhagya Grand,Casual Dining,3.4,185,450,Yes,No,"South Indian, North Indian, Chinese, Street Food, Beverages","Byresandra,Tavarekere,Madiwala",Bannerghatta Road
6735,Sri Bhagya Veg,Quick Bites,2.8,40,300,No,No,"North Indian, Chinese",HSR,Bommanahalli
6736,Sri Brahmi Kuteera,Quick Bites,3.4,40,150,No,No,South Indian,Jayanagar,JP Nagar
6737,Sri Dalma,Quick Bites,3.8,77,350,Yes,No,"Oriya, Bengali",Bellandur,HSR
6738,Sri Datta Biryani House,Quick Bites,3.5,54,300,No,No,"Andhra, Biryani, Chinese, North Indian",Kalyan Nagar,Banaswadi
6739,Sri Devi Baker's,"Bakery, Quick Bites",3.9,41,200,No,No,"Bakery, Street Food","Byresandra,Tavarekere,Madiwala",BTM
6740,Sri Devi Cafe,Quick Bites,3.7,33,200,No,No,"South Indian, Chinese",Frazer Town,Frazer Town
6741,Sri Devi Darshan,Quick Bites,2.8,40,200,No,No,South Indian,Bannerghatta Road,Bannerghatta Road
6742,Sri Devi Sagar,Quick Bites,3.7,161,300,No,No,"South Indian, North Indian, Chinese, Street Food",Kalyan Nagar,Banaswadi
6743,Sri Durga Cane Fresh,Beverage Shop,3.4,5,100,No,No,"Juices, Beverages, Fast Food","Byresandra,Tavarekere,Madiwala",BTM
6744,Sri Durga Chats and Juice,Quick Bites,4,182,150,Yes,No,"Fast Food, Street Food, Juices",Rajajinagar,Vijay Nagar
6745,Sri Durga Fast Food,Quick Bites,2.8,40,100,No,No,Fast Food,Koramangala 4th Block,Ejipura
6746,Sri Durga Grand,Quick Bites,3.3,5,300,No,No,"South Indian, Chinese",Malleshwaram,Rajajinagar
6747,Sri Durga Nellore Mess,Mess,3.3,351,350,Yes,No,"Andhra, South Indian, Biryani",Kalyan Nagar,Banaswadi
6748,Sri Fast Food,Quick Bites,3.1,5,200,No,No,"Chinese, Biryani",Brookefield,Brookefield
6749,Sri Ganesh Fruit Juice Centre,Beverage Shop,3.2,4,100,Yes,No,"Juices, Beverages","Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
6750,Sri Ganesh Juice and Chats,"Beverage Shop, Quick Bites",3.5,18,150,No,No,"Juices, Street Food",Banashankari,Banashankari
6751,Sri Ganesh Juice Corner,Quick Bites,3,9,150,No,No,"Juices, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
6752,Sri Ganesh Juice Junction,Beverage Shop,3.5,5,200,Yes,No,"Juices, Fast Food",Bellandur,Bellandur
6753,Sri Ganesh Sweets,Sweet Shop,3.7,16,250,No,No,Mithai,Basavanagudi,Basavanagudi
6754,Sri Ganesh Upahar,Quick Bites,3.4,11,400,No,No,South Indian,Sarjapur Road,Sarjapur Road
6755,Sri Ganesha Fruit Juice Centre,Beverage Shop,3.2,17,100,Yes,No,"Juices, Beverages",Indiranagar,Domlur
6756,Sri Guru Kottureshwara Davangere Benne Dosa,Quick Bites,4.1,558,150,Yes,No,South Indian,Banashankari,Basavanagudi
6757,Sri Guru Nalapaka Restaurant,Casual Dining,3.5,20,550,No,No,"North Indian, South Indian, Chinese, Street Food",Whitefield,Whitefield
6758,Sri Guru Vaibhava Veg,Quick Bites,2.8,40,250,No,No,"South Indian, North Indian, Chinese, Street Food",Kalyan Nagar,Banaswadi
6759,Sri Gurudev Darshini,Quick Bites,3.4,13,150,Yes,No,South Indian,"Byresandra,Tavarekere,Madiwala",HSR
6760,Sri Idli Mane,Quick Bites,3.7,16,150,No,No,South Indian,Basavanagudi,Basavanagudi
6761,Sri Jayadurga Biryani,"Takeaway, Delivery",3.7,38,300,Yes,No,Biryani,Brookefield,Marathahalli
6762,Sri Jayalakshmi Bakery,Bakery,3.3,5,250,No,No,"Bakery, Beverages",Residency Road,Shanti Nagar
6763,Sri Krishna Aramane,Quick Bites,3.7,40,200,Yes,No,"South Indian, North Indian, Chinese, Fast Food",Banashankari,Kumaraswamy Layout
6764,Sri Krishna Bhavan,Quick Bites,3.4,14,250,No,No,"South Indian, North Indian",Kammanahalli,Kalyan Nagar
6765,Sri Krishna Bhavan Sweets,"Sweet Shop, Quick Bites",3.9,56,350,No,No,"Mithai, Street Food",New BEL Road,Sanjay Nagar
6766,Sri Krishna Darshini,Quick Bites,3.1,4,200,No,No,"South Indian, North Indian, Chinese",Basavanagudi,Basavanagudi
6767,Sri Krishna Foodline,Quick Bites,3.3,4,100,No,No,North Indian,Brigade Road,Ulsoor
6768,Sri Krishna Kitchen,Quick Bites,3.6,22,350,Yes,No,"North Indian, Chinese",Bellandur,Bellandur
6769,Sri Krishna Sagar,Casual Dining,3.2,119,400,Yes,No,"North Indian, Chinese",Banashankari,Banashankari
6770,Sri Krishna Sweets,Sweet Shop,3.7,22,250,Yes,No,Mithai,Jayanagar,Basavanagudi
6771,Sri Krishna Upahar,Quick Bites,3.6,25,250,No,No,South Indian,Bellandur,Bellandur
6772,Sri Krishna Veg,Quick Bites,3.5,4,100,No,No,South Indian,Basavanagudi,Basavanagudi
6773,Sri Krishnar Sweets,"Quick Bites, Sweet Shop",3.3,7,150,No,No,"Street Food, Mithai",Marathahalli,Marathahalli
6774,Sri Lakshmi Curries & Pickles,Casual Dining,2.9,60,400,No,No,"Andhra, Biryani",Bannerghatta Road,JP Nagar
6775,Sri Lakshmi Darshini,Quick Bites,3.4,5,150,No,No,"South Indian, North Indian",Indiranagar,Thippasandra
6776,Sri Lakshmi Dhaba,Quick Bites,2.9,255,250,Yes,No,North Indian,Bannerghatta Road,BTM
6777,Sri Lakshmi Hotel,Quick Bites,3.4,7,250,Yes,No,"Chinese, South Indian",Whitefield,Whitefield
6778,Sri Lakshmi Kabab Center,Quick Bites,3.3,4,200,No,No,Kebab,Banashankari,Banashankari
6779,Sri Lakshmi Vaibhav,Casual Dining,4,156,500,Yes,No,"South Indian, North Indian, Chinese",Brookefield,Whitefield
6780,Sri Laxmi Venkateshwara Coffee Bar,Quick Bites,4.4,343,100,No,No,South Indian,Banashankari,Banashankari
6781,Sri Manjunatha Foods,Quick Bites,3.6,14,250,Yes,No,"South Indian, North Indian, Chinese",Electronic City,Electronic City
6782,Sri Maruthi Hotel,Quick Bites,3.9,66,300,No,No,South Indian,Rajajinagar,Basaveshwara Nagar
6783,Sri Maruthi Miltry Hotel,Quick Bites,3.8,94,300,Yes,No,South Indian,Malleshwaram,Rajajinagar
6784,Sri Matha Sagar,Quick Bites,2.8,21,250,No,No,"North Indian, Chinese, South Indian",Electronic City,Electronic City
6785,Sri Murali Krishna,Casual Dining,2.8,40,600,Yes,No,"North Indian, Chinese, Biryani",Bellandur,Bellandur
6786,Sri Nandi Grand,Quick Bites,3.4,6,300,Yes,No,"North Indian, South Indian",Bannerghatta Road,BTM
6787,Sri Nanjundeshwara Canteen,Quick Bites,2.8,40,150,No,No,South Indian,Bannerghatta Road,JP Nagar
6788,Sri Pillaiyar Bhavan,Quick Bites,4,117,300,Yes,No,Chettinad,Electronic City,Electronic City
6789,Sri Punjabi Dhaba,Dhaba,3.2,44,400,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
6790,Sri Raghavendra Davanagere Benne Dose Hotel,Quick Bites,4,36,200,No,No,South Indian,JP Nagar,JP Nagar
6791,Sri Raghavendra Prasanna Coffee Beans Club,Quick Bites,2.8,40,150,No,No,South Indian,Banashankari,Banashankari
6792,Sri Raghavendra Prasanna Coffee Club,Quick Bites,3.6,9,100,No,No,South Indian,Lavelle Road,City Market
6793,Sri Rajalakshmi Sweets,Sweet Shop,3.6,22,300,Yes,No,"Mithai, Street Food",Brookefield,Marathahalli
6794,Sri Rajasthani Foods,Quick Bites,3.5,9,200,Yes,No,"Rajasthani, North Indian",Basavanagudi,JP Nagar
6795,Sri Rama,Quick Bites,3.2,4,200,No,No,South Indian,Church Street,Shivajinagar
6796,Sri Rama Vilas Sweets,Sweet Shop,3.8,30,150,No,No,"Mithai, Desserts",Church Street,Majestic
6797,Sri Ruchi Restuarant,Casual Dining,3.7,71,450,Yes,No,"Andhra, South Indian, North Indian",Kalyan Nagar,Banaswadi
6798,Sri Sagar,Quick Bites,3.5,11,300,No,No,"South Indian, Street Food",Kalyan Nagar,Banaswadi
6799,Sri Sai 99 Variety Dosa,Quick Bites,3.6,37,300,Yes,No,South Indian,Basavanagudi,Jayanagar
6800,Sri Sai Bhavan,Quick Bites,3.6,37,300,Yes,No,South Indian,Brookefield,Brookefield
6801,Sri Sai Cafe,Quick Bites,3.5,10,200,Yes,No,South Indian,Banashankari,Basavanagudi
6802,Sri Sai Darshini Veg Restaurant,Quick Bites,2.8,40,300,No,No,South Indian,Brookefield,Marathahalli
6803,Sri Sai Dosa Center,Quick Bites,2.8,40,100,No,No,South Indian,Malleshwaram,Malleshwaram
6804,Sri Sai Grand,Casual Dining,3.6,73,,No,No,"Biryani, North Indian",Kalyan Nagar,Banaswadi
6805,Sri Sai Mango Tree Restaurant,Casual Dining,3.6,336,600,No,No,"North Indian, Biryani, Chinese",Bellandur,Bellandur
6806,Sri Sai Palace,Quick Bites,3.8,88,300,Yes,Yes,"South Indian, North Indian, Chinese, Fast Food",Whitefield,Whitefield
6807,Sri Sai Ram's,Quick Bites,4.2,61,200,No,No,Street Food,Malleshwaram,Malleshwaram
6808,Sri Sairam's Chats and Juice,Quick Bites,4.2,471,100,No,No,Street Food,Malleshwaram,Malleshwaram
6809,Sri Sankara Cafe,Quick Bites,3.6,26,100,Yes,No,South Indian,Bannerghatta Road,BTM
6810,Sri Sapana Dhaba,Quick Bites,3.2,11,250,Yes,No,North Indian,Jayanagar,BTM
6811,Sri Saravana Bhavan,Quick Bites,3.7,35,200,No,No,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
6812,Sri Shakti Sweets,"Sweet Shop, Quick Bites",3.4,9,150,No,No,"Mithai, Street Food",Malleshwaram,Majestic
6813,Sri Shankar Andhra Mess,Mess,3.3,4,200,No,No,South Indian,Whitefield,Whitefield
6814,Sri SLV Bhavan,Quick Bites,2.8,40,250,No,No,South Indian,Bannerghatta Road,Bannerghatta Road
6815,Sri Srinivas Park Hotel,Quick Bites,2.8,40,250,Yes,No,"North Indian, South Indian",Brigade Road,BTM
6816,Sri Udupi,Quick Bites,,40,400,Yes,No,"South Indian, North Indian, Chinese, Beverages",Old Airport Road,Old Airport Road
6817,Sri Udupi Deluxe,Quick Bites,3.5,11,400,No,No,"North Indian, Chinese, South Indian, Fast Food",Old Airport Road,Marathahalli
6818,Sri Udupi Food Hub,Casual Dining,2.8,40,500,No,No,"South Indian, North Indian, Chinese, Beverages",Indiranagar,Domlur
6819,Sri Udupi Grand,Quick Bites,2.8,40,200,No,No,"South Indian, North Indian, Chinese",Brigade Road,Brigade Road
6820,Sri Udupi Park,Casual Dining,3.1,226,500,Yes,No,"South Indian, North Indian, Chinese, Beverages",Bellandur,Marathahalli
6821,Sri Udupi Sagar,Quick Bites,3.5,12,200,No,No,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
6822,Sri Udupi Veg,Quick Bites,3.3,4,250,No,No,South Indian,Banashankari,Jayanagar
6823,Sri Vasavi Mane Thindi,Quick Bites,2.9,16,150,No,No,South Indian,Basavanagudi,Basavanagudi
6824,Sri Vasavi Restaurant,Quick Bites,3.6,30,250,No,No,"Chinese, Biryani",Sarjapur Road,Bellandur
6825,Sri Vasavi Super Sandwich,Quick Bites,3.1,19,200,No,No,"Fast Food, Sandwich, Juices",Indiranagar,Indiranagar
6826,Sri Venkateshwar Bhavan,Quick Bites,3.5,7,200,No,No,"South Indian, Chinese, Seafood",Malleshwaram,Malleshwaram
6827,Sri Venkateshwara Chat Centre,Quick Bites,3.5,12,100,No,No,Street Food,Banashankari,Banashankari
6828,Sri Venkateshwara Sweet House,Dessert Parlor,3.3,8,100,No,No,Desserts,Malleshwaram,Rajajinagar
6829,Sri Venkateshwara Sweet Meat Stall,Quick Bites,4.1,201,250,No,No,Street Food,Jayanagar,Jayanagar
6830,Sri Venkateshwara Sweetmeat Stall,Sweet Shop,3.8,28,300,No,No,"Mithai, Street Food",Malleshwaram,Malleshwaram
6831,Sri Venkateshwara Sweets Chats Juice Centre,Beverage Shop,3.4,5,100,No,No,"Beverages, Juices, Street Food",Kalyan Nagar,HBR Layout
6832,Sri Vinayaka 99 Variety Dosa,Quick Bites,3.2,4,350,No,No,South Indian,Marathahalli,Marathahalli
6833,Sri Vinayaka Andhra Mess,Mess,3.3,4,300,No,No,Andhra,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
6834,Sri Vishnu Grand,Casual Dining,3.8,135,400,Yes,No,"South Indian, North Indian, Chinese",Bellandur,Sarjapur Road
6835,Sri Vishnu Grand & Garden Restaurant,Quick Bites,3.8,7,500,Yes,No,"South Indian, North Indian, Fast Food",Bellandur,Sarjapur Road
6836,Sri Vishnu Park,Casual Dining,3.8,40,350,Yes,No,"South Indian, North Indian, Chinese",Koramangala 5th Block,BTM
6837,Sri Vishnu Upahar,Quick Bites,3.6,28,250,No,No,"North Indian, South Indian",Koramangala 4th Block,Koramangala 4th Block
6838,Sri Vishnu Veg,Quick Bites,3.5,11,200,Yes,No,South Indian,Bellandur,Marathahalli
6839,Sri Vishnupriya,Quick Bites,3,67,300,No,No,"South Indian, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM
6840,Sri Yaksha Shiv Sagar,Casual Dining,3.6,24,600,Yes,No,"North Indian, Chinese",Banashankari,Banashankari
6841,Sriji's Mithai,"Dessert Parlor, Sweet Shop",3.4,5,150,No,No,"Desserts, Mithai",Electronic City,Electronic City
6842,Srikrishna Bhavan,Quick Bites,3.8,42,300,Yes,No,"South Indian, North Indian, Chinese",Banashankari,Banashankari
6843,Srinagar Kabab Corner,Quick Bites,3.4,10,250,No,No,North Indian,Banashankari,Banashankari
6844,Srinathjis,"Casual Dining, Cafe",3.6,62,550,Yes,No,"North Indian, Cafe, Chinese",Kalyan Nagar,Banaswadi
6845,Srinathji's,Casual Dining,3.6,592,850,Yes,Yes,"Biryani, Chinese, Continental, North Indian, Pizza",Indiranagar,Indiranagar
6846,Srinathji's Cafe,"Casual Dining, Cafe",3.8,148,550,No,No,"North Indian, Cafe, Chinese, Fast Food",Banashankari,Basavanagudi
6847,Srinidhi Donne Biryani,Quick Bites,3.2,11,300,No,No,Biryani,Rajajinagar,Basaveshwara Nagar
6848,Srinidhi Real Food,Quick Bites,3.6,26,200,No,No,"South Indian, Chinese, Fast Food",Brigade Road,Vasanth Nagar
6849,Srinidhi Sagar,Quick Bites,3.4,83,300,No,No,"South Indian, North Indian, Chinese",Rajajinagar,Vijay Nagar
6850,Srinidhi Sagar Deluxe,Quick Bites,3.6,108,40,Yes,No,"South Indian, North Indian, Chinese",Koramangala 4th Block,Domlur
6851,Srinidhi Sagar Food Line,Quick Bites,3.7,129,40,Yes,No,"South Indian, North Indian, Chinese",Brigade Road,Indiranagar
6852,Srinidhi Upachar,Quick Bites,3.6,70,200,No,No,"South Indian, Chinese",Kalyan Nagar,Banaswadi
6853,Srinidhi Veg Food Court,Quick Bites,3.9,40,300,Yes,No,"Chinese, North Indian, South Indian",Kammanahalli,Kalyan Nagar
6854,Srinivasa Brahmins Bakery,"Bakery, Quick Bites",3.6,16,150,No,No,"Bakery, Street Food",Banashankari,Basavanagudi
6855,Srinivasa Mess,Mess,3.7,34,300,No,No,"Andhra, Chinese",Koramangala 7th Block,Wilson Garden
6856,Sriracha,Casual Dining,4.3,687,1500,No,No,"Thai, Chinese, Indonesian, Asian, Momos",Brigade Road,Lavelle Road
6857,Sriracha Robata & Contemporary Pan Asian Dining,Casual Dining,2.8,40,1000,No,No,"Asian, BBQ, Seafood, Chinese",Indiranagar,Indiranagar
6858,Sri's Kitchen,Takeaway,2.8,40,300,No,No,"North Indian, South Indian, Chinese",Jayanagar,JP Nagar
